# state	agent	action	depth	score	prior_nodes	visits	wins	losses	draws
A10W0000.3WG0.A.A.L.0.-.-.0.D.8	rust-evo-g1-c0-279-109-820-53-117-66	0M	2	-213	201	1	0	1	0
A10W0000.3WG0.A.A.L.0.-.-.0.D.8	rust-handcrafted-g0	0M	2	-160	201	1	0	1	0
A10WG000.3WG0.9.A.D.0.-.-.0.L.9	rust-evo-g1-c0-279-109-820-53-117-66	0K	2	-401	234	1	1	0	0
A10WG000.3WG0.9.A.D.0.-.-.0.L.9	rust-handcrafted-g0	0K	2	-375	196	1	1	0	0
A10WG000.7WG0.9.9.L.0.-.-.0.D.A	rust-evo-g1-c0-279-109-820-53-117-66	0F	2	-162	191	1	0	1	0
A10WG000.7WG0.9.9.L.0.-.-.0.D.A	rust-handcrafted-g0	0F	2	-110	191	1	0	1	0
A10WG800.7WG0.8.9.D.0.-.-.0.L.B	rust-evo-g1-c0-279-109-820-53-117-66	09	2	-550	222	1	1	0	0
A10WG800.7WG0.8.9.D.0.-.-.0.L.B	rust-handcrafted-g0	09	2	-460	222	1	1	0	0
A10WG800.7WO0.8.8.L.0.-.-.0.D.C	rust-evo-g1-c0-279-109-820-53-117-66	00	2	-221	251	1	0	1	0
A10WG800.7WO0.8.8.L.0.-.-.0.D.C	rust-handcrafted-g0	00	2	-235	286	1	0	1	0
A10WG801.40007WO0.7.7.L.0.-.-.0.D.E	rust-evo-g1-c0-279-109-820-53-117-66	07	2	-315	171	1	0	1	0
A10WG801.40007WO0.7.7.L.0.-.-.0.D.E	rust-handcrafted-g0	07	2	-330	204	1	0	1	0
A10WG801.7WO0.7.8.D.0.-.-.0.L.D	rust-evo-g1-c0-279-109-820-53-117-66	0i	2	-13280	142	1	1	0	0
A10WG801.7WO0.7.8.D.0.-.-.0.L.D	rust-handcrafted-g0	0i	2	-11395	142	1	1	0	0
A10WG821.40007WO0.6.7.D.0.-.-.0.L.F	rust-evo-g1-c0-279-109-820-53-117-66	0g	2	-12943	134	1	1	0	0
A10WG821.40007WO0.6.7.D.0.-.-.0.L.F	rust-handcrafted-g0	0g	2	-11095	134	1	1	0	0
E0WGmuGO.1FDk2020.1.0.L.200000.3.U.1.D.e	rust-handcrafted-g0	0L	2	-110	111	1	0	0	1
E0WGuuGO.1FDk2020.0.0.D.0.-.U.0.L.f	rust-evo-g1-c0-279-109-820-53-117-66	6d	2	-11	867	1	0	0	1
E0WGuuGO.1FFk2000.0.0.L.0.-.V.0.D.g	rust-handcrafted-g0	ZG	2	-55	978	1	0	0	1
E0YGmuGO.1FCk2030.0.0.D.0.3.c.0.L.d	rust-evo-g1-c0-279-109-820-53-117-66	5r	2	-64	839	1	0	0	1
E0ZGmmGG.1BCk2032.1.0.L.4000000.c.d.1.D.a	rust-handcrafted-g0	0F	2	-295	207	1	0	0	1
E0ZGmuGG.134k2036.0.1.D.4000000.j.-.1.L.X	rust-evo-g1-c0-279-109-820-53-117-66	0X	2	-13604	159	1	0	0	1
E0ZGmuGG.13Ck2036.0.0.L.0.j.-.0.D.Y	rust-handcrafted-g0	Cs	2	11405	972	1	0	0	1
E0ZGmuGG.1BCk2032.0.0.D.0.-.d.0.L.b	rust-evo-g1-c0-279-109-820-53-117-66	28	2	-11	867	1	0	0	1
E0ZGmuGG.1FCk2030.0.0.L.0.-.c.0.D.c	rust-handcrafted-g0	No	2	-90	978	1	0	0	1
E4ZGmmGG.13Ck2036.0.0.D.0.c.-.0.L.Z	rust-evo-g1-c0-279-109-820-53-117-66	2w	2	-13381	922	1	0	0	1
G000W000.10000000G.C.C.L.0.-.-.0.D.4	rust-evo-g1-c0-279-109-820-53-117-66	00	2	-104	221	1	1	0	0
G000W000.10000000G.C.C.L.0.-.-.0.D.4	rust-handcrafted-g0	00	2	-105	221	1	1	0	0
G000W001.10000000G.B.C.D.0.-.-.0.L.5	rust-evo-g1-c0-279-109-820-53-117-66	0l	2	-563	216	1	0	1	0
G000W001.10000000G.B.C.D.0.-.-.0.L.5	rust-handcrafted-g0	0l	2	-485	174	1	0	1	0
G000W001.1W000000G.B.B.L.0.-.-.0.D.6	rust-evo-g1-c0-279-109-820-53-117-66	0j	2	-279	785	1	1	0	0
G000W001.1W000000G.B.B.L.0.-.-.0.D.6	rust-handcrafted-g0	0j	2	-240	785	1	1	0	0
Heov0u.2E744E6.0.0.D.0.H.K.0.L.b	rust-handcrafted-g0	6i	2	-620	1091	1	1	0	0
Heov0u.3E744C6.0.0.L.0.H.a.0.D.c	rust-evo-g1-c0-279-109-820-53-117-66	3H	2	-416	1386	1	0	1	0
Heox0m.3E704C6.0.1.D.4000.D.a.1.L.d	rust-handcrafted-g0	0c	2	-575	179	1	1	0	0
Heox0m.7E704C6.0.0.L.0.D.-.0.D.e	rust-evo-g1-c0-279-109-820-53-117-66	EU	2	77	938	1	0	1	0
O000W001.1W000000G.A.B.D.0.-.-.0.L.7	rust-evo-g1-c0-279-109-820-53-117-66	0E	2	-441	246	1	0	1	0
O000W001.1W000000G.A.B.D.0.-.-.0.L.7	rust-handcrafted-g0	0E	2	-405	246	1	0	1	0
O000W001.1W000040G.A.A.L.0.-.-.0.D.8	rust-evo-g1-c0-279-109-820-53-117-66	0c	2	53	162	1	1	0	0
O000W001.1W000040G.A.A.L.0.-.-.0.D.8	rust-handcrafted-g0	0c	2	55	162	1	1	0	0
O10WG821.50007WO0.6.6.D.0.-.-.0.L.H	rust-evo-g1-c0-279-109-820-53-117-66	0L	2	-12943	131	1	1	0	0
O10WG821.50007WO0.6.6.D.0.-.-.0.L.H	rust-handcrafted-g0	0L	2	-11095	131	1	1	0	0
O10WG821.5000FWO0.6.5.L.0.-.-.0.D.I	rust-evo-g1-c0-279-109-820-53-117-66	0N	2	117	216	1	0	1	0
O10WG821.5000FWO0.6.5.L.0.-.-.0.D.I	rust-handcrafted-g0	0N	2	75	216	1	0	1	0
O10Wm061.5000FqO0.5.3.L.800.-.-.1.D.M	rust-evo-g1-c0-279-109-820-53-117-66	0h	2	-536870912	840	1	0	1	0
O10Wm061.5000FqO0.5.3.L.800.-.-.1.D.M	rust-handcrafted-g0	0h	2	-536870912	840	1	0	1	0
O10Wm821.5000FWO0.5.5.D.0.-.-.0.L.J	rust-evo-g1-c0-279-109-820-53-117-66	0E	2	-12996	123	1	1	0	0
O10Wm821.5000FWO0.5.5.D.0.-.-.0.L.J	rust-handcrafted-g0	0E	2	-11150	123	1	1	0	0
O10Wm821.5000FaO0.5.4.L.0.-.-.0.D.K	rust-evo-g1-c0-279-109-820-53-117-66	08	2	-1476	147	1	0	1	0
O10Wm821.5000FaO0.5.4.L.0.-.-.0.D.K	rust-handcrafted-g0	08	2	-1325	147	1	0	1	0
O10Wm861.5000FaO0.4.4.D.0.-.-.0.L.L	rust-evo-g1-c0-279-109-820-53-117-66	0G	2	-597	114	1	1	0	0
O10Wm861.5000FaO0.4.4.D.0.-.-.0.L.L	rust-handcrafted-g0	0G	2	-460	114	1	1	0	0
O400W001.1W000040G.9.A.D.0.-.-.0.L.9	rust-evo-g1-c0-279-109-820-53-117-66	0F	2	-720	158	1	0	1	0
O400W001.1W000040G.9.A.D.0.-.-.0.L.9	rust-handcrafted-g0	0F	2	-645	158	1	0	1	0
O400W001.1W0000C0G.9.9.L.0.-.-.0.D.A	rust-evo-g1-c0-279-109-820-53-117-66	0H	2	53	154	1	1	0	0
O400W001.1W0000C0G.9.9.L.0.-.-.0.D.A	rust-handcrafted-g0	0H	2	55	154	1	1	0	0
O400WW01.1W0000C0G.8.9.D.0.-.-.0.L.B	rust-evo-g1-c0-279-109-820-53-117-66	03	2	-494	150	1	0	1	0
O400WW01.1W0000C0G.8.9.D.0.-.-.0.L.B	rust-handcrafted-g0	03	2	-460	150	1	0	1	0
O400WW01.1W0000C0O.8.8.L.0.-.-.0.D.C	rust-evo-g1-c0-279-109-820-53-117-66	0V	2	-226	146	1	1	0	0
O400WW01.1W0000C0O.8.8.L.0.-.-.0.D.C	rust-handcrafted-g0	0V	2	-185	146	1	1	0	0
O420WW01.1W0000C0O.7.8.D.0.-.-.0.L.D	rust-evo-g1-c0-279-109-820-53-117-66	02	2	-324	142	1	0	1	0
O420WW01.1W0000C0O.7.8.D.0.-.-.0.L.D	rust-handcrafted-g0	02	2	-330	142	1	0	1	0
O420WW01.1W0000C0S.7.7.L.0.-.-.0.D.E	rust-evo-g1-c0-279-109-820-53-117-66	0O	2	-184	171	1	1	0	0
O420WW01.1W0000C0S.7.7.L.0.-.-.0.D.E	rust-handcrafted-g0	0O	2	-150	138	1	1	0	0
O421WW01.1W0000C0S.6.7.D.0.-.-.0.L.F	rust-evo-g1-c0-279-109-820-53-117-66	05	2	-385	198	1	0	1	0
O421WW01.1W0000C0S.6.7.D.0.-.-.0.L.F	rust-handcrafted-g0	09	2	-385	230	1	0	1	0
O421WW01.1W0000C0y.6.6.L.0.-.-.0.D.G	rust-handcrafted-g0	06	2	-205	192	1	1	0	0
O421WW01.1W0000C8S.6.6.L.0.-.-.0.D.G	rust-evo-g1-c0-279-109-820-53-117-66	0I	2	-399	192	1	1	0	0
O421WW11.1W0000C0y.5.6.D.0.-.-.0.L.H	rust-evo-g1-c0-279-109-820-53-117-66	0C	2	-611	186	1	0	1	0
O421WW11.1W0000D0y.5.5.L.0.-.-.0.D.I	rust-handcrafted-g0	0D	2	-55	122	1	1	0	0
O421WY11.1W0000D0y.4.5.D.0.-.-.0.L.J	rust-evo-g1-c0-279-109-820-53-117-66	0B	2	-1161	312	1	0	1	0
O421WY11.1W0000DWy.4.4.L.0.-.-.0.D.K	rust-handcrafted-g0	0K	2	370	141	1	1	0	0
O421XW01.1W0000C8S.5.6.D.0.-.-.0.L.H	rust-handcrafted-g0	0G	2	-145	156	1	0	1	0
O421XW01.1W0000S8S.5.5.L.0.-.-.0.D.I	rust-evo-g1-c0-279-109-820-53-117-66	0U	2	-784	325	1	1	0	0
O421aY11.1W0000DW-.3.3.L.0.-.-.0.D.M	rust-handcrafted-g0	0Q	2	555	106	1	1	0	0
O421aY11.1W0000DWy.3.4.D.0.-.-.0.L.L	rust-evo-g1-c0-279-109-820-53-117-66	01	2	-1225	162	1	0	1	0
O425aY11.1W0000DW-.2.3.D.0.-.-.0.L.N	rust-evo-g1-c0-279-109-820-53-117-66	0I	2	-13437	126	1	0	1	0
O425aY11.1W0001DW-.2.2.L.0.-.-.0.D.O	rust-handcrafted-g0	0W	2	10415	144	1	1	0	0
O431XW01.1W0000S8S.4.5.D.0.-.-.0.L.J	rust-handcrafted-g0	05	2	75	118	1	0	1	0
O431XW01.1W0000S8y.4.4.L.0.-.-.0.D.K	rust-evo-g1-c0-279-109-820-53-117-66	06	2	-13222	141	1	1	0	0
O431XW11.1W0000S8y.3.4.D.0.-.-.0.L.L	rust-handcrafted-g0	0C	2	-240	136	1	0	1	0
O431XW11.1W0000T8y.3.3.L.0.-.-.0.D.M	rust-evo-g1-c0-279-109-820-53-117-66	0D	2	-13158	131	1	1	0	0
O431XY11.1W0000T8y.2.3.D.0.-.-.0.L.N	rust-handcrafted-g0	0K	2	-1400	125	1	0	1	0
O431XY11.1W0004T8y.2.2.L.0.-.-.0.D.O	rust-evo-g1-c0-279-109-820-53-117-66	0B	2	332	98	1	1	0	0
O431XYX1.1W0004S8y.1.3.D.100.-.-.1.L.P	rust-handcrafted-g0	0J	2	-536870912	624	1	0	1	0
O431XYX1.1W0006S8y.1.2.L.0.-.-.0.D.Q	rust-evo-g1-c0-279-109-820-53-117-66	0C	2	999999973	71	1	1	0	0
O465aY11.1W0001DW-.1.2.D.0.-.-.0.L.P	rust-evo-g1-c0-279-109-820-53-117-66	0J	2	-13437	138	1	0	1	0
O465aY11.1W0003DW-.1.1.L.0.-.-.0.D.Q	rust-handcrafted-g0	0X	2	10710	90	1	1	0	0
O4E5aY11.1W0003DW-.0.1.D.0.-.-.0.L.R	rust-evo-g1-c0-279-109-820-53-117-66	0R	2	-12951	134	1	0	1	0
O4E5aY11.1W0083DW-.0.0.L.0.-.-.0.D.S	rust-handcrafted-g0	EK	2	11260	902	1	1	0	0
O4U5a211.1W0003DW-.0.1.D.80000.Y.-.1.L.T	rust-evo-g1-c0-279-109-820-53-117-66	0P	2	-13339	111	1	0	1	0
O4U5a211.1W0023DW-.0.0.L.0.Y.-.0.D.U	rust-handcrafted-g0	1C	2	999999969	814	1	1	0	0
Q10Wm061.1000FqO0.4.4.D.40000000.-.-.1.L.N	rust-evo-g1-c0-279-109-820-53-117-66	0F	2	999999976	83	1	1	0	0
Q10Wm061.1000FqO0.4.4.D.40000000.-.-.1.L.N	rust-handcrafted-g0	0F	2	999999976	83	1	1	0	0
W100000.30.C.C.L.0.-.-.0.D.4	rust-evo-g1-c0-279-109-820-53-117-66	0m	2	-345	307	1	0	1	0
W100000.30.C.C.L.0.-.-.0.D.4	rust-handcrafted-g0	0m	2	-320	264	1	0	1	0
WGHXuu0W.C673i6.1.0.L.G0.H.B.1.D.w	rust-evo-g1-c0-279-109-820-53-117-66	0E	2	-866	111	1	0	1	0
WGHXuuGW.E673C6.0.0.D.0.H.-.0.L.v	rust-handcrafted-g0	Oh	2	160	902	1	1	0	0
WGHXuy00.C672iM.1.0.L.8.3.-.1.D.-	rust-evo-g1-c0-279-109-820-53-117-66	0a	2	-717	207	1	0	1	0
WGHXuy08.C672i6.0.1.D.G0.3.A.1.L.z	rust-handcrafted-g0	04	2	55	83	1	1	0	0
WGHXuy0W.C672y6.0.0.L.0.-.A.0.D.y	rust-evo-g1-c0-279-109-820-53-117-66	4f	2	-1487	1138	1	0	1	0
WGHXuy0W.C673i6.0.0.D.0.-.B.0.L.x	rust-handcrafted-g0	A7	2	435	915	1	1	0	0
WGHeoO0W.C65ci6.2.0.L.1G0.l.B.2.D.o	rust-evo-g1-c0-279-109-820-53-117-66	0L	2	-13434	111	1	0	1	0
WGHeoPGW.C75cC6.0.0.D.0.l.D.0.L.n	rust-handcrafted-g0	JK	2	11280	839	1	1	0	0
WGHeuO0W.C65Zi6.2.0.L.2000.-.C.1.D.q	rust-evo-g1-c0-279-109-820-53-117-66	0A	2	-13211	210	1	0	1	0
WGHeuOGW.C65Zi6.1.0.D.0.-.C.0.L.r	rust-handcrafted-g0	9h	2	-265	3421	1	1	0	0
WGHeuOGW.E65ZC6.1.0.L.0.-.V.0.D.s	rust-evo-g1-c0-279-109-820-53-117-66	0O	2	-1689	86	1	0	1	0
WGHewO0W.C65ci6.1.0.D.0.-.B.0.L.p	rust-handcrafted-g0	Bh	2	490	966	1	1	0	0
WGHfuOGW.E653C6.0.1.D.W00.-.V.1.L.t	rust-handcrafted-g0	0J	2	-320	179	1	1	0	0
WGHfuOGW.E673C6.0.0.L.0.-.-.0.D.u	rust-evo-g1-c0-279-109-820-53-117-66	Lj	2	-277	1186	1	0	1	0
WH1XuyG0.C670iU.0.0.D.0.A.3.0.L.11	rust-handcrafted-g0	1f	2	999999934	807	1	1	0	0
WHHXuy00.C670iU.0.0.L.0.-.3.0.D.10	rust-evo-g1-c0-279-109-820-53-117-66	Qz	2	-13277	1026	1	0	1	0
WHHXuy00.C672iM.0.0.D.0.-.-.0.L._	rust-handcrafted-g0	An	2	325	1026	1	1	0	0
WW00.400200.C.C.L.0.-.-.0.D.4	rust-evo-g1-c0-279-109-820-53-117-66	0A	2	-79	221	1	1	0	0
WW00.400200.C.C.L.0.-.-.0.D.4	rust-handcrafted-g0	0G	2	-80	178	1	0	0	1
WWG0.400200.B.C.D.0.-.-.0.L.5	rust-handcrafted-g0	03	2	-435	258	1	0	1	0
WWG0.400208.B.B.L.0.-.-.0.D.6	rust-evo-g1-c0-279-109-820-53-117-66	0O	2	27	211	1	1	0	0
WWG831iF.100DdyI00.0.0.L.0.3.m.0.D.e	rust-evo-g1-c0-279-109-820-53-117-66	1V	2	-318	915	1	0	0	1
WWG831iF.Ddyo00.0.0.D.0.3.G.0.L.d	rust-handcrafted-g0	EY	2	185	867	1	0	0	1
WWG839i7.DdyY0G.0.0.D.0.l.M.0.L.b	rust-handcrafted-g0	45	2	240	915	1	0	0	1
WWG839i7.Ddyo00.0.0.L.0.l.G.0.D.c	rust-evo-g1-c0-279-109-820-53-117-66	CJ	2	-382	915	1	0	0	1
WWG83XmU.FcS621.0.0.D.0.4.0.0.L._	rust-handcrafted-g0	I3	2	110	915	1	0	0	1
WWG83XmU.FsC621.0.0.L.0.4.S.0.D.10	rust-evo-g1-c0-279-109-820-53-117-66	bW	2	-106	915	1	0	0	1
WWG83XuS.FcS621.0.0.D.0.2.0.0.L.11	rust-evo-g1-c0-279-109-820-53-117-66	I3	2	106	915	1	0	0	1
WWG83XuS.FsC621.0.0.L.0.2.S.0.D.12	rust-handcrafted-g0	bW	2	-110	915	1	0	0	1
Wm00.400200.B.C.D.0.-.-.0.L.5	rust-evo-g1-c0-279-109-820-53-117-66	0i	2	-494	300	1	0	0	1
Wm00.40400200.B.B.L.0.-.-.0.D.6	rust-handcrafted-g0	09	2	5	293	1	0	0	1
Wm80.40400200.A.B.D.0.-.-.0.L.7	rust-evo-g1-c0-279-109-820-53-117-66	02	2	-547	286	1	0	0	1
Wm80.40400204.A.A.L.0.-.-.0.D.8	rust-handcrafted-g0	0U	2	10	396	1	0	0	1
XWG831aF.100Dtao00.0.0.L.0.3.m.0.D.e	rust-handcrafted-g0	Xf	2	-330	963	1	0	0	1
XWG831aF.DtaoG0.0.0.D.0.3.G.0.L.d	rust-evo-g1-c0-279-109-820-53-117-66	9B	2	170	867	1	0	0	1
XWG839a7.DtaYGG.0.0.D.0.l.S.0.L.b	rust-evo-g1-c0-279-109-820-53-117-66	45	2	254	1192	1	0	0	1
XWG839a7.DtaoG0.0.0.L.0.l.G.0.D.c	rust-handcrafted-g0	CJ	2	-460	867	1	0	0	1
mWG831W-.100Dti600.0.0.D.0.5.E.0.L.j	rust-evo-g1-c0-279-109-820-53-117-66	It	2	106	867	1	0	0	1
mWG831W-.100FtC600.0.0.L.0.5.V.0.D.k	rust-handcrafted-g0	1e	2	-165	867	1	0	0	1
mWG831WV.100Dti600.0.0.L.0.4.E.0.D.i	rust-handcrafted-g0	0s	2	-165	867	1	0	0	1
mWG831WV.100DtiI00.0.0.D.0.4.L.0.L.h	rust-evo-g1-c0-279-109-820-53-117-66	DF	2	106	915	1	0	0	1
mWG831Xy.100FtC600.0.0.D.0.6.V.0.L.l	rust-evo-g1-c0-279-109-820-53-117-66	Br	2	106	867	1	0	0	1
mWG831Xy.100FtS200.0.0.L.0.6.M.0.D.m	rust-handcrafted-g0	2T	2	-165	867	1	0	0	1
mWG831aF.100Dtao00.0.0.D.0.k.m.0.L.f	rust-evo-g1-c0-279-109-820-53-117-66	E7	2	106	915	1	0	0	1
mWG831aF.100DtiI00.0.0.L.0.k.L.0.D.g	rust-handcrafted-g0	6z	2	-165	915	1	0	0	1
mWG831iE.100Ddy600.0.0.L.0.k.E.0.D.g	rust-evo-g1-c0-279-109-820-53-117-66	3E	2	-159	915	1	0	0	1
mWG831iE.100DdyI00.0.0.D.0.k.m.0.L.f	rust-handcrafted-g0	DF	2	110	867	1	0	0	1
mWG831mF.100Fdy200.0.0.D.0.3.N.0.L.l	rust-handcrafted-g0	HI	2	110	867	1	0	0	1
mWG831mF.100Ftq200.0.0.L.0.3.S.0.D.m	rust-evo-g1-c0-279-109-820-53-117-66	0r	2	-159	867	1	0	0	1
mWG831mU.100Fti200.0.0.L.0.4.L.0.D.o	rust-evo-g1-c0-279-109-820-53-117-66	1d	2	-159	867	1	0	0	1
mWG831mU.100Ftq200.0.0.D.0.4.S.0.L.n	rust-handcrafted-g0	Hy	2	110	915	1	0	0	1
mWG831my.100FtC600.0.0.L.0.5.E.0.D.q	rust-evo-g1-c0-279-109-820-53-117-66	2P	2	-159	867	1	0	0	1
mWG831my.100Fti200.0.0.D.0.5.L.0.L.p	rust-handcrafted-g0	Ic	2	110	867	1	0	0	1
mWG831nu.100FsC620.0.0.L.0.6.7.0.D.s	rust-evo-g1-c0-279-109-820-53-117-66	3L	2	-159	915	1	0	0	1
mWG831nu.100FtC600.0.0.D.0.6.E.0.L.r	rust-handcrafted-g0	JG	2	110	867	1	0	0	1
mWG831nu.100FtS200.0.0.D.0.A.M.0.L.n	rust-evo-g1-c0-279-109-820-53-117-66	HD	2	106	867	1	0	0	1
mWG831nu.100Ftq200.0.0.L.0.A.N.0.D.o	rust-handcrafted-g0	3L	2	-165	915	1	0	0	1
mWG831u7.100FdS600.0.0.D.0.0.V.0.L.j	rust-handcrafted-g0	Bs	2	110	867	1	0	0	1
mWG831u7.100Fdy200.0.0.L.0.0.N.0.D.k	rust-evo-g1-c0-279-109-820-53-117-66	7j	2	-159	915	1	0	0	1
mWG831y6.100Ddy600.0.0.D.0.A.E.0.L.h	rust-handcrafted-g0	It	2	110	915	1	0	0	1
mWG831y6.100FdS600.0.0.L.0.A.V.0.D.i	rust-evo-g1-c0-279-109-820-53-117-66	6v	2	-159	963	1	0	0	1
mWG83XmE.100FcS620.0.0.L.0.1.M.0.D.w	rust-handcrafted-g0	3D	2	-165	867	1	0	0	1
mWG83XmE.100FsC620.0.0.D.0.1.7.0.L.v	rust-evo-g1-c0-279-109-820-53-117-66	MZ	2	106	867	1	0	0	1
mWG83XmE.FcS621.0.0.L.0.1.0.0.D.-	rust-evo-g1-c0-279-109-820-53-117-66	a3	2	-117	867	1	0	0	1
mWG83XmE.FcSE20.0.0.D.0.1.7.0.L.z	rust-handcrafted-g0	CG	2	110	915	1	0	0	1
mWG83XmS.100FcSE00.0.0.D.0.2.F.0.L.x	rust-handcrafted-g0	be	2	110	867	1	0	0	1
mWG83XmS.100FsC620.0.0.L.0.2.7.0.D.u	rust-handcrafted-g0	3s	2	-165	915	1	0	0	1
mWG83XmS.100FtC600.0.0.D.0.2.E.0.L.t	rust-evo-g1-c0-279-109-820-53-117-66	JG	2	106	867	1	0	0	1
mWG83XmS.FcSE20.0.0.L.0.2.7.0.D.y	rust-evo-g1-c0-279-109-820-53-117-66	3s	2	-159	915	1	0	0	1
mWG83Xmu.100FcS620.0.0.D.0.3.M.0.L.v	rust-handcrafted-g0	6N	2	110	867	1	0	0	1
mWG83Xmu.100FcSE00.0.0.L.0.3.F.0.D.w	rust-evo-g1-c0-279-109-820-53-117-66	4e	2	-159	915	1	0	0	1
mWG83Xmu.100FtC600.0.0.L.0.3.E.0.D.s	rust-handcrafted-g0	4e	2	-165	915	1	0	0	1
mWG83Xmu.100Fti200.0.0.D.0.3.L.0.L.r	rust-evo-g1-c0-279-109-820-53-117-66	Ic	2	106	867	1	0	0	1
mWG83Xnm.100FcS620.0.0.L.0.H.M.0.D.u	rust-evo-g1-c0-279-109-820-53-117-66	5Q	2	-159	915	1	0	0	1
mWG83Xnm.100FsC620.0.0.D.0.H.7.0.L.t	rust-handcrafted-g0	MZ	2	110	867	1	0	0	1
mWG83Xnm.100Fti200.0.0.L.0.H.L.0.D.q	rust-handcrafted-g0	5Q	2	-165	915	1	0	0	1
mWG83Xnm.100Ftq200.0.0.D.0.H.N.0.L.p	rust-evo-g1-c0-279-109-820-53-117-66	Hy	2	106	915	1	0	0	1
mWG83Xu6.100FcS620.0.0.D.0.9.M.0.L.x	rust-evo-g1-c0-279-109-820-53-117-66	6N	2	106	867	1	0	0	1
mWG83Xu6.100FcSE00.0.0.L.0.9.F.0.D.y	rust-handcrafted-g0	1b	2	-165	867	1	0	0	1
mWG83XuC.100FcSE00.0.0.D.0.3.F.0.L.z	rust-evo-g1-c0-279-109-820-53-117-66	be	2	106	867	1	0	0	1
mWG83XuC.FcSE20.0.0.L.0.3.7.0.D.-	rust-handcrafted-g0	2N	2	-165	915	1	0	0	1
mWG83XuO.FcS621.0.0.L.0.4.0.0.D.10	rust-handcrafted-g0	a1	2	-130	867	1	0	0	1
mWG83XuO.FcSE20.0.0.D.0.4.7.0.L._	rust-evo-g1-c0-279-109-820-53-117-66	CG	2	106	915	1	0	0	1

