# state	action	visits	wins	losses	draws
G00000.0.D.E.D.0.-.-.0.L.1	0M	1	1	0	0
G00000.0.D.E.D.0.-.-.0.L.1	0i	1	1	0	0
G00000.40000000.D.D.L.0.-.-.0.D.2	0g	1	0	1	0
G00000.G000.D.D.L.0.-.-.0.D.2	0L	1	0	1	0
G000000.0.D.E.D.0.-.-.0.L.1	08	1	1	0	0
G000000.0.D.E.D.0.-.-.0.L.1	0C	1	1	0	0
G000000.100.D.D.L.0.-.-.0.D.2	0l	1	0	1	0
G000000.40.D.D.L.0.-.-.0.D.2	07	1	0	1	0
G0000000.0.D.E.D.0.-.-.0.L.1	0A	1	0	1	0
G0000000.G0.D.D.L.0.-.-.0.D.2	08	1	1	0	0
G0000040.G0.C.D.D.0.-.-.0.L.3	09	1	0	1	0
G0000040.O0.C.C.L.0.-.-.0.D.4	07	1	1	0	0
G0000060.O0.B.C.D.0.-.-.0.L.5	00	1	0	1	0
G0000060.O1.B.B.L.0.-.-.0.D.6	0C	1	1	0	0
G0000160.O1.A.B.D.0.-.-.0.L.7	01	1	0	1	0
G0000160.O3.A.A.L.0.-.-.0.D.8	05	1	1	0	0
G000016W.O3.9.A.D.0.-.-.0.L.9	0B	1	0	1	0
G000016W.u3.9.9.L.0.-.-.0.D.A	0D	1	1	0	0
G000020.40.C.D.D.0.-.-.0.L.3	00	1	1	0	0
G000020.41.C.C.L.0.-.-.0.D.4	0E	1	0	1	0
G000036W.u3.8.9.D.0.-.-.0.L.B	06	1	0	1	0
G000036W.v3.8.8.L.0.-.-.0.D.C	04	1	1	0	0
G000036m.v3.7.8.D.0.-.-.0.L.D	02	1	0	1	0
G000036m.v7.7.7.L.0.-.-.0.D.E	0I	1	1	0	0
G000136m.200P7.6.7.L.0.-.-.0.D.G	0W	1	1	0	0
G000136m.P7.6.8.D.W0.-.-.1.L.F	0P	1	0	1	0
G0002.1W0000.C.C.L.0.-.-.0.D.4	0Q	1	0	1	0
G0002.W0000.C.D.D.0.-.-.0.L.3	0U	1	1	0	0
G000420.41.B.C.D.0.-.-.0.L.5	01	1	1	0	0
G000420.43.B.B.L.0.-.-.0.D.6	0l	1	0	1	0
G0004Y8.1G00000C3.9.8.L.W0000000.-.-.1.D.C	0A	1	0	1	0
G0004o8.1G00000C3.8.8.D.0.-.-.0.L.D	0l	1	1	0	0
G0004o8.1m00000C3.8.7.L.0.-.-.0.D.E	0X	1	0	1	0
G000G00.1000000.C.D.D.0.-.-.0.L.3	0Z	1	1	0	0
G000G00.1W00000.C.C.L.0.-.-.0.D.4	0X	1	0	1	0
G000WmSY.B2H0000D.5.5.D.0.-.-.0.L.J	0l	1	1	0	0
G002040.3000000.B.C.D.0.-.-.0.L.5	0Z	1	1	0	0
G002040.3W00000.B.B.L.0.-.-.0.D.6	0A	1	0	1	0
G0020K0.3W00000.A.B.D.0.-.-.0.L.7	0c	1	1	0	0
G0020K0.7W00000.A.A.L.0.-.-.0.D.8	0D	1	0	1	0
G0022K0.7W00000.9.A.D.0.-.-.0.L.9	0d	1	1	0	0
G0022K0.FW00000.9.9.L.0.-.-.0.D.A	0h	1	0	1	0
G0042.W2800.B.B.D.0.-.-.0.L.7	0M	1	0	1	0
G0042.WI800.B.A.L.0.-.-.0.D.8	0K	1	1	0	0
G0060Y37.438y400.4.5.D.0.-.-.0.L.J	0O	1	1	0	0
G0060Y37.439y400.4.4.L.0.-.-.0.D.K	0A	1	0	1	0
G0060YJ7.439y400.3.4.D.0.-.-.0.L.L	0Y	1	1	0	0
G0060YJ7.4J9y400.3.3.L.0.-.-.0.D.M	0T	1	0	1	0
G00W0.800.C.D.D.0.-.-.0.L.3	0E	1	0	1	0
G00W0.C00.C.C.L.0.-.-.0.D.4	0I	1	1	0	0
G00WGOO6.61W00460.5.7.D.0.-.-.0.L.H	0j	1	0	1	0
G00WGOO6.E1W00460.5.6.L.0.-.-.0.D.I	0l	1	1	0	0
G00c0YJ7.4J9y400.2.3.D.0.-.-.0.L.N	0F	1	1	0	0
G00c0YJ7.4J9yC00.2.2.L.0.-.-.0.D.O	0l	1	0	1	0
G00m8.600100.A.B.D.0.-.-.0.L.7	0D	1	0	1	0
G00m8.600300.A.A.L.0.-.-.0.D.8	06	1	1	0	0
G00n8.600300.9.A.D.0.-.-.0.L.9	0K	1	0	1	0
G00n8.604300.9.9.L.0.-.-.0.D.A	0i	1	1	0	0
G0101Dc0.800Pl.5.5.D.0.-.-.0.L.J	04	1	1	0	0
G010GbWm.400H02GD.5.6.D.0.-.-.0.L.H	0P	1	0	1	0
G010GbWm.400J02GD.5.5.L.0.-.-.0.D.I	0V	1	1	0	0
G010WG84.4300000W.8.A.D.0.-.-.0.L.B	0c	1	0	1	0
G010WG84.4700000W.8.9.L.0.-.-.0.D.C	0j	1	1	0	0
G030GbWm.400I02GD.4.6.D.10000.-.-.1.L.J	0j	1	0	1	0
G030GbWm.C00I02GD.4.5.L.0.-.-.0.D.K	0O	1	1	0	0
G031GbWm.C00I02GD.3.5.D.0.-.-.0.L.L	0l	1	0	1	0
G0400.0.C.E.D.8000.-.-.1.L.3	00	1	0	1	0
G0400.1.C.D.L.0.-.-.0.D.4	0L	1	1	0	0
G040000.0.C.E.D.800000.-.-.1.L.3	0Y	1	1	0	0
G040000.G00000.C.D.L.0.-.-.0.D.4	0W	1	0	1	0
G040136m.P7.5.8.D.20000.-.-.1.L.H	0H	1	0	1	0
G040136m.WP7.5.7.L.0.-.-.0.D.I	0J	1	1	0	0
G040336m.80000WP7.4.6.L.0.-.-.0.D.K	0P	1	1	0	0
G040336m.WP7.4.7.D.0.-.-.0.L.J	0j	1	0	1	0
G0410.4800.B.C.L.0.-.-.0.D.6	0L	1	1	0	0
G0410.800.B.D.D.8000.-.-.1.L.5	0K	1	0	1	0
G042.W2000.B.C.D.0.-.-.0.L.5	0F	1	0	1	0
G042336m.80000WP7.3.6.D.0.-.-.0.L.L	0l	1	0	1	0
G08000.G000.C.D.D.0.-.-.0.L.3	0N	1	1	0	0
G08000.m000.C.C.L.0.-.-.0.D.4	0R	1	0	1	0
G08438_.eQ0XSs0.2.0.D.0.-.-.0.L.T	9A	1	1	0	0
G08438t.WO0XSs0.3.2.D.0.-.-.0.L.P	0d	1	1	0	0
G0C00000.G00000.B.D.D.8000000.-.-.1.L.5	0e	1	0	1	0
G0C00000.GG00000.B.C.L.0.-.-.0.D.6	0l	1	1	0	0
G0C211WG.1WG000U0.6.7.D.0.-.-.0.L.F	0d	1	0	1	0
G0C211WG.1eG000U0.6.6.L.0.-.-.0.D.G	0e	1	1	0	0
G0X1XWO.i0400O1.5.7.D.0.-.-.0.L.H	0P	1	0	1	0
G0X1XWO.i0600O1.5.6.L.0.-.-.0.D.I	0W	1	1	0	0
G100WmSY.l2H0000D.4.3.D.0.-.-.0.L.N	0c	1	1	0	0
G100WmSY.l6H0000D.4.2.L.0.-.-.0.D.O	0R	1	0	1	0
G108WmSY.l6H0000D.3.2.D.0.-.-.0.L.P	0f	1	1	0	0
G108WmSY.lcH0000D.3.1.L.0.-.-.0.D.Q	0W	1	0	1	0
G10W0.C00.B.C.D.0.-.-.0.L.5	04	1	0	1	0
G10W0.C0G.B.B.L.0.-.-.0.D.6	06	1	1	0	0
G10X0.C0G.A.B.D.0.-.-.0.L.7	0G	1	0	1	0
G10X0.S0G.A.A.L.0.-.-.0.D.8	0P	1	1	0	0
G148WmSY.lcH0000D.2.1.D.0.-.-.0.L.R	0d	1	1	0	0
G148WmSY.lkH0000D.2.0.L.0.-.-.0.D.S	0e	1	0	1	0
G148WmSY.lkP0000C.2.0.L.G000000.-.X.1.D.U	00	1	0	1	0
G148WmSZ.lkP0000C.1.0.D.0.-.X.0.L.V	2x	1	1	0	0
G1WG021G.c0000E0.7.8.D.0.-.-.0.L.D	0A	1	1	0	0
G1WG021G.c0000U0.7.7.L.0.-.-.0.D.E	00	1	0	1	0
G1WG021H.c0000U0.6.7.D.0.-.-.0.L.F	0E	1	1	0	0
G1WG021H.c0004U0.6.6.L.0.-.-.0.D.G	0m	1	0	1	0
G20.40.C.D.D.0.-.-.0.L.3	09	1	0	1	0
G20.C0.C.C.L.0.-.-.0.D.4	02	1	1	0	0
G200.80000.C.D.D.0.-.-.0.L.3	0N	1	0	1	0
G200.8W000.C.C.L.0.-.-.0.D.4	0O	1	1	0	0
G24.40.B.D.D.80.-.-.1.L.5	00	1	0	1	0
G24.41.B.C.L.0.-.-.0.D.6	09	1	1	0	0
G4.G.C.D.D.0.-.-.0.L.3	03	1	0	1	0
G4.O.C.C.L.0.-.-.0.D.4	01	1	1	0	0
G4042.1WI800.A.9.L.0.-.-.0.D.A	0L	1	1	0	0
G4042.WI800.A.A.D.0.-.-.0.L.9	0U	1	0	1	0
G411W.O0000G.9.B.D.0.-.-.0.L.9	03	1	1	0	0
G411W.O0000O.9.A.L.0.-.-.0.D.A	0J	1	0	1	0
G440000.G00000.B.D.D.0.-.-.0.L.5	0X	1	1	0	0
G440000.O00000.B.C.L.0.-.-.0.D.6	0V	1	0	1	0
G4X1XWO.i0400O1.4.7.D.20000.-.-.1.L.J	0V	1	0	1	0
G4X1XWO.i2400O1.4.6.L.0.-.-.0.D.K	0k	1	1	0	0
G6.10000O.B.B.L.0.-.-.0.D.6	0H	1	1	0	0
G6.O.B.C.D.0.-.-.0.L.5	0U	1	0	1	0
G600000.O02000.B.B.L.40000.-.-.1.D.8	0l	1	0	1	0
G611W.O0000O.8.A.D.0.-.-.0.L.B	0P	1	1	0	0
G611W.O2000O.8.9.L.0.-.-.0.D.C	0L	1	0	1	0
G631Z1mW.C0CE0q04.1.3.D.0.-.-.0.L.R	0l	1	0	1	0
G640000.O00000.A.C.D.0.-.-.0.L.7	0J	1	1	0	0
G8.G0000.C.D.D.0.-.-.0.L.3	0K	1	0	1	0
G8.G4000.C.C.L.0.-.-.0.D.4	0H	1	1	0	0
G8.W.C.D.D.0.-.-.0.L.3	0H	1	0	1	0
G8.W0W.C.C.L.0.-.-.0.D.4	0O	1	1	0	0
G800.20.C.D.D.0.-.-.0.L.3	08	1	0	1	0
G800.60.C.C.L.0.-.-.0.D.4	01	1	1	0	0
G800.80000000.C.D.D.0.-.-.0.L.3	0i	1	0	1	0
G800.C0000000.C.C.L.0.-.-.0.D.4	0g	1	1	0	0
G80000.W0000.C.D.D.0.-.-.0.L.3	0C	1	0	1	0
G80000.W0100.C.C.L.0.-.-.0.D.4	07	1	1	0	0
G800000.1000000.C.D.D.0.-.-.0.L.3	0C	1	1	0	0
G800000.1000100.C.C.L.0.-.-.0.D.4	0l	1	0	1	0
G8000000.4.C.D.D.0.-.-.0.L.3	0B	1	0	1	0
G8000000.W4.C.C.L.0.-.-.0.D.4	0I	1	1	0	0
G8001.G0W00000.B.C.D.0.-.-.0.L.5	0g	1	0	1	0
G8001.H0W00000.B.B.L.0.-.-.0.D.6	0f	1	1	0	0
G8001000.W4.B.C.D.0.-.-.0.L.5	01	1	0	1	0
G8001000.W6.B.B.L.0.-.-.0.D.6	04	1	1	0	0
G800100G.6.A.C.D.W0.-.-.1.L.7	0L	1	0	1	0
G800100G.8006.A.B.L.0.-.-.0.D.8	0B	1	1	0	0
G80010WG.8006.9.B.D.0.-.-.0.L.9	0Y	1	0	1	0
G80010WG.G08006.9.A.L.0.-.-.0.D.A	0P	1	1	0	0
G80020.W0100.B.C.D.0.-.-.0.L.5	0D	1	0	1	0
G80020.W0300.B.B.L.0.-.-.0.D.6	0K	1	1	0	0
G8004o8.1m00000C3.7.7.D.0.-.-.0.L.F	02	1	1	0	0
G8004o8.1m00000C7.7.6.L.0.-.-.0.D.G	04	1	0	1	0
G8004oO.1m00000C7.6.6.D.0.-.-.0.L.H	0c	1	1	0	0
G8004oO.1m40000C7.6.5.L.0.-.-.0.D.I	0H	1	0	1	0
G800G00.1W00000.B.C.D.0.-.-.0.L.5	0C	1	1	0	0
G800G00.1W00100.B.B.L.0.-.-.0.D.6	0l	1	0	1	0
G800aoO.1m40000C7.5.5.D.0.-.-.0.L.J	0b	1	1	0	0
G800aoO.1m60000C7.5.4.L.0.-.-.0.D.K	0g	1	0	1	0
G802.20.B.D.D.40.-.-.1.L.5	0E	1	0	1	0
G802.420.B.C.L.0.-.-.0.D.6	0G	1	1	0	0
G80210WG.G08006.8.A.D.0.-.-.0.L.B	0W	1	0	1	0
G80210WG.K08006.8.9.L.0.-.-.0.D.C	0X	1	1	0	0
G8023000.4G0W00.9.B.D.0.-.-.0.L.9	0G	1	1	0	0
G8023000.4G0m00.9.A.L.0.-.-.0.D.A	04	1	0	1	0
G802300G.4G0m00.8.A.D.0.-.-.0.L.B	0B	1	1	0	0
G802300G.4G0mW0.8.9.L.0.-.-.0.D.C	0Q	1	0	1	0
G8051.100FW000.9.8.L.0.-.-.0.D.C	0K	1	0	1	0
G8051.FW000.9.9.D.0.-.-.0.L.B	0g	1	1	0	0
G806300G.4G0mW0.7.9.D.0.-.-.0.L.D	0A	1	1	0	0
G806300G.4G0mm0.7.8.L.0.-.-.0.D.E	0E	1	0	1	0
G806340G.4G0mm0.6.8.D.0.-.-.0.L.F	0L	1	1	0	0
G806340G.4G8mm0.6.7.L.0.-.-.0.D.G	07	1	0	1	0
G806342G.4G8mm0.5.7.D.0.-.-.0.L.H	06	1	1	0	0
G806342G.4G8mn0.5.6.L.0.-.-.0.D.I	00	1	0	1	0
G806342H.4G8mn0.4.6.D.0.-.-.0.L.J	05	1	1	0	0
G806342H.4G8mnW.4.5.L.0.-.-.0.D.K	0C	1	0	1	0
G806342P.4GewnW.3.2.L.100.-.-.1.D.Q	0R	1	0	1	0
G806352H.4G8mnW.3.5.D.0.-.-.0.L.L	0F	1	1	0	0
G806352H.4G8unW.3.4.L.0.-.-.0.D.M	0M	1	0	1	0
G806352H.4GeunW.3.3.L.G000.-.-.1.D.O	03	1	0	1	0
G806352P.4GeunW.2.3.D.0.-.-.0.L.P	0D	1	1	0	0
G806J52H.4G8unW.2.4.D.0.-.-.0.L.N	0N	1	1	0	0
G80E342P.4GewnW.2.2.D.0.-.-.0.L.R	0C	1	1	0	0
G80E342P.4GexnW.2.1.L.0.-.-.0.D.S	0M	1	0	1	0
G80E342P.4mexnW.2.0.L.G000.-.-.1.D.U	0K	1	0	1	0
G80E742P.4mexnW.1.0.D.0.-.-.0.L.V	4y	1	1	0	0
G80EJ42P.4GexnW.1.1.D.0.-.-.0.L.T	0T	1	1	0	0
G8400.1.B.D.D.0.-.-.0.L.5	01	1	0	1	0
G8400.3.B.C.L.0.-.-.0.D.6	04	1	1	0	0
G8400000.1000000G.B.C.D.0.-.-.0.L.5	03	1	0	1	0
G8400000.1000000O.B.B.L.0.-.-.0.D.6	06	1	1	0	0
G8400010.1000000O.A.B.D.0.-.-.0.L.7	02	1	0	1	0
G8400010.1000000S.A.A.L.0.-.-.0.D.8	0D	1	1	0	0
G8400210.1000000S.9.A.D.0.-.-.0.L.9	01	1	0	1	0
G8400210.1000000U.9.9.L.0.-.-.0.D.A	0J	1	1	0	0
G8401.10W04000.A.B.L.0.-.-.0.D.8	07	1	1	0	0
G8401.W04000.A.C.D.0.-.-.0.L.7	0g	1	0	1	0
G84020.W0300.A.B.D.0.-.-.0.L.7	06	1	0	1	0
G84020.W0310.A.A.L.0.-.-.0.D.8	00	1	1	0	0
G84021.W0310.9.A.D.0.-.-.0.L.9	0E	1	0	1	0
G84021.W0710.9.9.L.0.-.-.0.D.A	0L	1	1	0	0
G8402210.1000000U.8.9.D.0.-.-.0.L.B	0Q	1	0	1	0
G8402210.1004000U.8.8.L.0.-.-.0.D.C	0X	1	1	0	0
G8403310.1G0C000U.6.6.L.800000.-.-.1.D.K	0P	1	1	0	0
G840G.3.A.C.D.0.-.-.0.L.7	02	1	0	1	0
G840G.7.A.B.L.0.-.-.0.D.8	03	1	1	0	0
G840O.7.9.B.D.0.-.-.0.L.9	09	1	0	1	0
G840O.87.9.A.L.0.-.-.0.D.A	0B	1	1	0	0
G8410.4800.A.C.D.0.-.-.0.L.7	0G	1	0	1	0
G8410.4O00.A.B.L.0.-.-.0.D.8	07	1	1	0	0
G8421.10W04000.9.B.D.0.-.-.0.L.9	0a	1	0	1	0
G8421.11W04000.9.A.L.0.-.-.0.D.A	0j	1	1	0	0
G8430.10004O00.9.A.L.0.-.-.0.D.A	00	1	1	0	0
G8430.4O00.9.B.D.0.-.-.0.L.9	0g	1	0	1	0
G8431.10004O00.8.A.D.0.-.-.0.L.B	0h	1	0	1	0
G8431.30004O00.8.9.L.0.-.-.0.D.C	0j	1	1	0	0
G84WO.20087.8.9.L.0.-.-.0.D.C	0I	1	1	0	0
G84WO.87.8.A.D.0.-.-.0.L.B	0P	1	0	1	0
G88000.m000.B.C.D.0.-.-.0.L.5	0D	1	1	0	0
G88000.m200.B.B.L.0.-.-.0.D.6	0C	1	0	1	0
G88000.m2W0.B.A.L.100.-.-.1.D.8	06	1	0	1	0
G88010.m2W0.A.A.D.0.-.-.0.L.9	0J	1	1	0	0
G88010.o2W0.A.9.L.0.-.-.0.D.A	0K	1	0	1	0
G88100.m200.A.B.D.0.-.-.0.L.7	0B	1	1	0	0
G88210WG.K08006.7.9.D.0.-.-.0.L.D	0V	1	0	1	0
G88210WG.M08006.7.8.L.0.-.-.0.D.E	0Q	1	1	0	0
G88610WG.M08006.6.8.D.0.-.-.0.L.F	05	1	0	1	0
G88610WG.M0800c.6.7.L.0.-.-.0.D.G	0e	1	1	0	0
G8C010.10000o0W0.9.9.L.0.-.-.0.D.C	0D	1	0	1	0
G8C010.o0W0.9.A.D.200.-.-.1.L.B	0m	1	1	0	0
G8C021.100W0310.8.9.L.0.-.-.0.D.C	0E	1	1	0	0
G8C021.W0310.8.A.D.400.-.-.1.L.B	0g	1	0	1	0
G8C02210.1000000U.7.9.D.40000.-.-.1.L.D	0R	1	0	1	0
G8C02210.1008000U.7.8.L.0.-.-.0.D.E	0Q	1	1	0	0
G8C02210.100A000U.7.7.L.40000.-.-.1.D.G	0C	1	1	0	0
G8C02310.100A000U.6.7.D.0.-.-.0.L.H	0Q	1	0	1	0
G8C02310.100E000U.6.6.L.0.-.-.0.D.I	0I	1	1	0	0
G8C03310.100C000U.5.7.D.20000.-.-.1.L.J	0e	1	0	1	0
G8C210.10000o0W0.8.9.D.0.-.-.0.L.D	0l	1	1	0	0
G8C210.1W000o0W0.8.8.L.0.-.-.0.D.E	0i	1	0	1	0
G8C421.100W0310.7.9.D.0.-.-.0.L.D	0N	1	0	1	0
G8C421.100WW310.7.8.L.0.-.-.0.D.E	0m	1	1	0	0
G8C42210.1008000U.6.8.D.0.-.-.0.L.F	0P	1	0	1	0
G8aWG.1023m000.8.8.L.0.-.-.0.D.C	07	1	0	1	0
G8aWG.23m000.8.9.D.0.-.-.0.L.B	0g	1	1	0	0
G8aYG.1023m000.7.8.D.0.-.-.0.L.D	00	1	1	0	0
G8aYG.1023m001.7.7.L.0.-.-.0.D.E	03	1	0	1	0
G8aYO.1023m001.6.7.D.0.-.-.0.L.F	0Q	1	1	0	0
G8aYO.1027m001.6.6.L.0.-.-.0.D.G	01	1	0	1	0
G8aYQ.1027m001.5.6.D.0.-.-.0.L.H	0h	1	1	0	0
G8aYQ.3027m001.5.5.L.0.-.-.0.D.I	0I	1	0	1	0
G94WO.120087.7.8.L.0.-.-.0.D.E	05	1	1	0	0
G94WO.20087.7.9.D.0.-.-.0.L.D	0U	1	0	1	0
G94Wu.120087.6.8.D.0.-.-.0.L.F	0W	1	0	1	0
G94Wu.520087.6.7.L.0.-.-.0.D.G	0A	1	1	0	0
G94mu.520087.5.7.D.0.-.-.0.L.H	08	1	0	1	0
G94mu.5200C7.5.6.L.0.-.-.0.D.I	0H	1	1	0	0
G9aYQ.3027m001.4.5.D.0.-.-.0.L.J	0W	1	1	0	0
G9aYQ.3067m001.4.4.L.0.-.-.0.D.K	0J	1	0	1	0
G9amu.5200C7.4.6.D.0.-.-.0.L.J	0V	1	0	1	0
G9amu.7200C7.4.5.L.0.-.-.0.D.K	0M	1	1	0	0
GA4.1.A.D.D.40.-.-.1.L.7	0Y	1	0	1	0
GA4.G00001.A.C.L.0.-.-.0.D.8	0E	1	1	0	0
GBaYQ.3067m001.3.4.D.0.-.-.0.L.L	0X	1	1	0	0
GBaYQ.30E7m001.3.3.L.0.-.-.0.D.M	0b	1	0	1	0
GBaYU.71F7m001.2.0.L.W0000.-.-.1.D.S	08	1	0	1	0
GBacU.71F7m001.1.0.D.0.-.-.0.L.T	1C	1	1	0	0
GBacU.71FFm000.1.0.L.0.-.R.0.D.U	0A	1	0	1	0
GBasU.71FFm000.0.0.D.0.-.R.0.L.V	I4	1	1	0	0
GC042.1WI800.9.9.D.0.-.-.0.L.B	0N	1	0	1	0
GC042.1Wo800.9.8.L.0.-.-.0.D.C	09	1	1	0	0
GC051.100FW000.8.8.D.0.-.-.0.L.D	0Y	1	1	0	0
GC051.10GFW000.8.7.L.0.-.-.0.D.E	0C	1	0	1	0
GC0C2.1Wo800.8.8.D.0.-.-.0.L.D	07	1	0	1	0
GC0C2.1Wo820.8.7.L.0.-.-.0.D.E	0E	1	1	0	0
GC151.10GFW000.7.7.D.0.-.-.0.L.F	0h	1	1	0	0
GC151.30GFW000.7.6.L.0.-.-.0.D.G	0H	1	0	1	0
GC151.30GFW0G0.7.5.L.W00.-.-.1.D.I	0J	1	0	1	0
GC4C2.1Wo820.7.7.D.0.-.-.0.L.F	0Z	1	0	1	0
GC4C2.XWo820.7.6.L.0.-.-.0.D.G	0g	1	1	0	0
GCX51.30GFW000.6.6.D.0.-.-.0.L.H	0A	1	1	0	0
GE11W.O2000O.7.9.D.0.-.-.0.L.D	0W	1	1	0	0
GE11W.S2000O.7.8.L.0.-.-.0.D.E	0j	1	0	1	0
GE151.30GFW0G0.6.5.D.0.-.-.0.L.J	0X	1	1	0	0
GE151.30OFW0G0.6.4.L.0.-.-.0.D.K	0I	1	0	1	0
GF151.30OFW0G0.5.4.D.0.-.-.0.L.L	07	1	1	0	0
GF151.30OFW0I0.5.3.L.0.-.-.0.D.M	0B	1	0	1	0
GF1b1.30OFW0I0.4.3.D.0.-.-.0.L.N	0W	1	1	0	0
GF1b1.30SFW0I0.4.2.L.0.-.-.0.D.O	0H	1	0	1	0
GFXb1.30SFW0I0.3.2.D.0.-.-.0.L.P	0V	1	1	0	0
GFXb1.30UFW0I0.3.1.L.0.-.-.0.D.Q	0E	1	0	1	0
GFbb1.30UFW0G0.2.2.D.20.-.-.1.L.R	0b	1	1	0	0
GFbb1.32UFW0G0.2.1.L.0.-.-.0.D.S	0D	1	0	1	0
GFdb1.32UFW0G0.1.1.D.0.-.-.0.L.T	0U	1	1	0	0
GFdb1.32VFW0G0.1.0.L.0.-.-.0.D.U	04	1	0	1	0
GFdbH.32VFW0G0.0.0.D.0.-.-.0.L.V	8_	1	1	0	0
GG4X1XWO.a2400O1.3.7.D.8000000.-.-.1.L.L	0P	1	0	1	0
GG4X1XWO.a2600O1.3.6.L.0.-.-.0.D.M	0d	1	1	0	0
GGC211WG.1eG000U0.5.6.D.0.-.-.0.L.H	05	1	0	1	0
GGC211WG.1eG000UW.5.5.L.0.-.-.0.D.I	0l	1	1	0	0
GH48WmSY.lkH0000D.1.0.D.0.-.-.0.L.T	1I	1	1	0	0
GO000021.7000010.9.A.D.0.-.-.0.L.9	0H	1	0	1	0
GO000021.7000W10.9.9.L.0.-.-.0.D.A	0W	1	1	0	0
GO000084.c040000.9.A.D.0.-.-.0.L.9	0M	1	0	1	0
GO000084.c04G000.9.9.L.0.-.-.0.D.A	0L	1	1	0	0
GO008084.c04G000.8.9.D.0.-.-.0.L.B	0N	1	0	1	0
GO008084.c04m000.8.8.L.0.-.-.0.D.C	0G	1	1	0	0
GO008G84.c04m000.7.8.D.0.-.-.0.L.D	0H	1	0	1	0
GO008G84.c04mW00.7.7.L.0.-.-.0.D.E	0I	1	1	0	0
GO009G84.c04m000.6.8.D.W00.-.-.1.L.F	01	1	0	1	0
GO009G84.c04m002.6.7.L.0.-.-.0.D.G	03	1	1	0	0
GO009G8C.c04m002.5.7.D.0.-.-.0.L.H	0E	1	0	1	0
GO009G8C.c04m402.5.6.L.0.-.-.0.D.I	07	1	1	0	0
GO009GAC.c04m002.4.7.D.400.-.-.1.L.J	0V	1	0	1	0
GO009GAC.c24m002.4.6.L.0.-.-.0.D.K	0E	1	1	0	0
GO009KAC.c24m002.3.6.D.0.-.-.0.L.L	00	1	0	1	0
GO009KAC.c24m003.3.5.L.0.-.-.0.D.M	0H	1	1	0	0
GO009qAC.c24m003.2.5.D.0.-.-.0.L.N	04	1	0	1	0
GO009qAC.c24m00J.2.4.L.0.-.-.0.D.O	0R	1	1	0	0
GO02.420.A.C.D.0.-.-.0.L.7	08	1	0	1	0
GO02.460.A.B.L.0.-.-.0.D.8	0A	1	1	0	0
GO089qAC.c24m00J.1.4.D.0.-.-.0.L.P	08	1	0	1	0
GO089qAC.c24m04J.1.3.L.0.-.-.0.D.Q	0A	1	1	0	0
GO089qQC.Wc24m04J.0.2.L.0.-.-.0.D.S	6g	1	1	0	0
GO089qQC.c24m04J.0.3.D.0.-.-.0.L.R	0l	1	0	1	0
GO400021.7000W10.8.9.D.0.-.-.0.L.B	0G	1	0	1	0
GO400021.7000m10.8.8.L.0.-.-.0.D.C	0P	1	1	0	0
GO420021.7000m10.7.8.D.0.-.-.0.L.D	05	1	0	1	0
GO420021.7000m1W.7.7.L.0.-.-.0.D.E	0E	1	1	0	0
GO420421.7000m1W.6.7.D.0.-.-.0.L.F	0F	1	0	1	0
GO420421.7000u1W.6.6.L.0.-.-.0.D.G	0L	1	1	0	0
GO428421.7000u1W.5.6.D.0.-.-.0.L.H	0Z	1	0	1	0
GO428421.7W00u1W.5.5.L.0.-.-.0.D.I	0S	1	1	0	0
GO4I8421.17W00u1W.4.4.L.0.-.-.0.D.K	01	1	1	0	0
GO4I8421.7W00u1W.4.5.D.0.-.-.0.L.J	0g	1	0	1	0
GO4I8423.17W00u1W.3.4.D.0.-.-.0.L.L	0j	1	0	1	0
GO4I8423.97W00u1W.3.3.L.0.-.-.0.D.M	0O	1	1	0	0
GO4J8423.97W00u1W.2.3.D.0.-.-.0.L.N	0A	1	0	1	0
GO4J8423.97W00uHW.2.2.L.0.-.-.0.D.O	0i	1	1	0	0
GO4W1XWO.a26W0O1.3.5.L.10000.-.-.1.D.O	0X	1	1	0	0
GO4X1XWO.a2600O1.2.6.D.0.-.-.0.L.N	0N	1	0	1	0
GO863WO.10WW61W1X.3.4.D.0.-.-.0.L.N	0d	1	0	1	0
GOCW11WO.a27W0O1.3.4.L.W00.-.-.1.D.Q	0J	1	1	0	0
GOCW1XWO.a26W0O1.2.5.D.0.-.-.0.L.P	0O	1	0	1	0
GOCW31WO.a23W0O1.2.5.D.40000.-.-.1.L.R	0U	1	0	1	0
GOCW31WO.a33W0O1.2.4.L.0.-.-.0.D.S	0Q	1	1	0	0
GOG2.460.9.B.D.0.-.-.0.L.9	0Z	1	0	1	0
GOG2.W00460.9.A.L.0.-.-.0.D.A	09	1	1	0	0
GOG89qOC.Wc24m04J.0.2.D.0.Y.-.0.L.T	0j	1	0	1	0
GOO2.1W00460.8.9.L.0.-.-.0.D.C	0T	1	1	0	0
GOO2.W00460.8.A.D.0.-.-.0.L.B	0a	1	0	1	0
GPamu.7200C7.3.5.D.0.-.-.0.L.L	0R	1	0	1	0
GPamu.7A00C7.3.4.L.0.-.-.0.D.M	0Q	1	1	0	0
GW008424.300C0040.8.9.D.0.-.-.0.L.B	0U	1	1	0	0
GW008424.301C0040.8.8.L.0.-.-.0.D.C	0Y	1	0	1	0
GW43.40a.9.B.D.800.-.-.1.L.9	03	1	0	1	0
