# state	agent	action	depth	score	prior_nodes	visits	wins	losses	draws
L4LU4210.10O800a0_.0.2.D.0.c.-.0.L.d	rust-pathfinder-v0.1.0	0I	4	-1805	12917	1	0	1	0
L4LU4210.10O801a0_.0.1.L.0.c.-.0.D.e	lunatic-v0.1.0	MO	1	10010	286	1	1	0	0
L4MA42X0.1WO802a0_.1.0.L.40000.V.-.1.D.i	lunatic-v0.1.0	0I	1	10350	21	1	1	0	0
L4MA52X0.1WO800a0_.0.1.D.2000.-.-.1.L.j	rust-pathfinder-v0.1.0	0b	4	-810	12625	1	0	1	0
L4ME42X0.1WO800a0_.0.1.D.0.V.-.0.L.h	rust-pathfinder-v0.1.0	0J	4	-955	14996	1	0	1	0
L802W2eG.W000O404.4.9.D.20000000.-.-.1.L.N	rust-pathfinder-v0.1.0	0j	4	-1180	8754	1	0	1	0
L802X2eG.W020O404.3.8.D.80000000.-.-.1.L.R	rust-pathfinder-v0.1.0	0W	4	-1955	13340	1	0	1	0
L802X2eG.W060O404.3.7.L.0.-.-.0.D.S	lunatic-v0.1.0	0X	1	16250	31	1	1	0	0
L8030WG.G0l.6.8.L.80.-.-.1.D.K	rust-pathfinder-v0.1.0	0Q	4	11925	3452	1	1	0	0
L8030WG.Gl.6.8.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	09	4	380	31186	1	1	0	0
L8030WG.l.6.9.D.40000.-.-.1.L.H	lunatic-v0.1.0	0A	1	500	35	1	0	1	0
L8030eG.l.5.9.D.G0.-.-.1.L.J	lunatic-v0.1.0	0G	1	10000	34	1	0	1	0
L8430WG.G0l.5.8.D.0.-.-.0.L.L	lunatic-v0.1.0	0l	1	850	34	1	0	1	0
L8430WG.W0000G0l.5.7.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0d	4	536870911	757	1	1	0	0
L882X2eG.W060O404.2.7.D.0.-.-.0.L.T	rust-pathfinder-v0.1.0	0K	4	-1525	8447	1	0	1	0
L882X2eG.W060S404.2.6.L.0.-.-.0.D.U	lunatic-v0.1.0	0R	1	10000	29	1	1	0	0
L88AX2eG.W060O404.1.7.D.4000.-.-.1.L.V	rust-pathfinder-v0.1.0	03	4	-1690	7226	1	0	1	0
L88AX2eG.W060O40C.1.6.L.0.-.-.0.D.W	lunatic-v0.1.0	0m	1	10000	28	1	1	0	0
LG5010e.WD00802.5.8.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0V	4	-805	9693	1	1	0	0
LG5010e.WF00802.5.7.L.0.-.-.0.D.M	lunatic-v0.1.0	0m	1	11500	33	1	0	1	0
M01YWu.Es4Q0.4.3.L.G00.-.-.1.D.W	lunatic-v0.1.0	0O	1	2250	27	1	0	1	0
M01o0u.EM5I0.4.4.L.W0.-.-.1.D.S	lunatic-v0.1.0	0O	1	500	28	1	0	1	0
M01o0u.Es5I0.4.3.L.10000.-.-.1.D.U	lunatic-v0.1.0	0B	1	10500	27	1	0	1	0
M01oWu.EM520.3.5.D.10000.-.-.1.L.R	rust-pathfinder-v0.1.0	0A	4	-245	5452	1	1	0	0
M01oWu.Es4I0.3.4.D.100.-.-.1.L.V	rust-pathfinder-v0.1.0	09	4	415	3593	1	1	0	0
M084IYK.WK43WS3.3.2.L.820000.-.-.2.D.W	lunatic-v0.1.0	03	1	0	24	1	0	1	0
M084IYS.WK43WS3.2.2.D.0.-.-.0.L.X	rust-pathfinder-v0.1.0	0X	4	999999966	244	1	1	0	0
M0A0IYK.WG01WS3.3.5.D.8000000.-.-.1.L.R	rust-pathfinder-v0.1.0	0J	4	12140	5081	1	1	0	0
M0A0IYK.WG03WS3.3.4.L.0.-.-.0.D.S	lunatic-v0.1.0	0K	1	850	28	1	0	1	0
M0A4IYK.WG03WS3.2.4.D.0.-.-.0.L.T	rust-pathfinder-v0.1.0	0Q	4	12135	2362	1	1	0	0
M0A4IYK.WG43WS3.2.3.L.0.-.-.0.D.U	lunatic-v0.1.0	0X	1	700	26	1	0	1	0
M1.u000.A.B.D.80.-.-.1.L.9	rust-pathfinder-v0.1.0	0F	4	315	11705	1	1	0	0
M1.u800.A.A.L.0.-.-.0.D.A	lunatic-v0.1.0	0O	1	850	41	1	0	1	0
M10WmI2.E0Em0000.4.6.D.8000000.-.-.1.L.N	lunatic-v0.1.0	0l	1	10500	30	1	0	1	0
M11Y0u.Es5Q0.4.2.L.W0.-.-.1.D.Y	lunatic-v0.1.0	0c	1	500	26	1	0	1	0
M11YWu.Es4Q0.3.3.D.0.-.-.0.L.X	rust-pathfinder-v0.1.0	0C	4	-105	6706	1	1	0	0
M11o0u.EM5I0.3.4.D.0.-.-.0.L.T	rust-pathfinder-v0.1.0	0N	4	210	4503	1	1	0	0
M15YWK.G00EmC08.3.5.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	08	4	-895	10874	1	1	0	0
M15YWK.G00EmC48.3.4.L.0.-.-.0.D.O	lunatic-v0.1.0	0c	1	500	28	1	0	1	0
M30000.W0PW40.9.8.D.0.-.-.0.L.D	lunatic-v0.1.0	0F	1	500	38	1	0	1	0
M30000.W0Pe40.9.7.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0C	4	-520	12516	1	1	0	0
M300W0.W0Qe4W.8.6.L.100.-.-.1.D.I	rust-pathfinder-v0.1.0	0I	4	-60	5622	1	1	0	0
M30100.W0Pe40.8.7.D.0.-.-.0.L.F	lunatic-v0.1.0	0J	1	850	36	1	0	1	0
M30100.W0Re40.8.6.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0B	4	-630	10589	1	1	0	0
M301W0.W0Qe40.7.7.D.1000.-.-.1.L.H	lunatic-v0.1.0	05	1	10000	34	1	0	1	0
M310W0.W0Qe4W.7.6.D.0.-.-.0.L.J	lunatic-v0.1.0	04	1	850	34	1	0	1	0
M310W0.W0Qe4m.7.5.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	06	4	-60	9118	1	1	0	0
M310X0.W0Qe4m.6.5.D.0.-.-.0.L.L	lunatic-v0.1.0	01	1	500	32	1	0	1	0
M310X0.W0Qe4o.6.4.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0C	4	685	6610	1	1	0	0
M311X0.1W0Qe4o.5.3.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0D	4	790	7965	1	1	0	0
M311X0.W0Qe4o.5.4.D.0.-.-.0.L.N	lunatic-v0.1.0	0a	1	500	30	1	0	1	0
M313X0.1W0Qe4o.4.3.D.0.-.-.0.L.P	lunatic-v0.1.0	0b	1	500	28	1	0	1	0
M313X0.3W0Qe4o.4.2.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0k	4	11565	2437	1	1	0	0
M81W.pw0.8.6.L.40.-.-.1.D.G	lunatic-v0.1.0	01	1	500	34	1	0	1	0
M81Y.pw0.7.6.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	08	4	999999982	332	1	1	0	0
M85W.po0.7.7.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	09	4	536870911	513	1	1	0	0
M8A4IYK.WG43WS3.1.3.D.0.-.-.0.L.V	rust-pathfinder-v0.1.0	0W	4	536870911	364	1	1	0	0
M8C0.1K1V.8.5.L.W.-.-.1.D.K	rust-pathfinder-v0.1.0	0H	3	-536870912	90000	1	0	1	0
M8CW.1K0V.7.6.D.0.-.-.0.L.J	lunatic-v0.1.0	06	1	11350	34	1	1	0	0
MWa2XK05.11V2W0XKW.1.0.L.100000.-.T.1.D.m	lunatic-v0.1.0	0S	1	350	21	2	0	2	0
MWaIXK05.11V2W0XKW.0.0.D.0.-.T.0.L.n	rust-pathfinder-v0.1.0	4y	3	12345	90000	2	2	0	0
MWaIXK05.11V2WGXK0.0.0.L.0.-.M.0.D.o	lunatic-v0.1.0	1F	1	54210	294	2	0	2	0
MWb2XK05.11V200XKm.0.0.D.0.-.-.0.L.l	rust-pathfinder-v0.1.0	4I	3	12310	90000	2	2	0	0
MWbI1K04.11T01GXK0.1.2.L.W000.U.-.1.D.q	lunatic-v0.1.0	0b	1	10500	23	2	0	2	0
MWbIXK04.11T00GXK0.0.3.D.22W0000.U.M.3.L.p	rust-pathfinder-v0.1.0	0O	4	-630	12468	2	2	0	0
MWbIe0A0.11T000h01.1.3.L.2000000.N.-.1.D.14	lunatic-v0.1.0	0T	1	10000	24	2	0	2	0
MWbo80WG.11O005p87.1.0.L.2000.J.K.1.D.1I	lunatic-v0.1.0	03	1	0	21	2	0	2	0
MWbo80WO.11O005p87.0.0.D.0.-.K.0.L.1J	rust-pathfinder-v0.1.0	AG	4	999999916	2663	2	2	0	0
MWbo8420.11S000x85.1.1.L.2.1.-.1.D.1A	lunatic-v0.1.0	08	1	500	22	2	0	2	0
MWbo8420.11S000x87.1.0.L.40.-.-.1.D.1C	lunatic-v0.1.0	04	1	500	21	2	0	2	0
MWbo8422.11S000x81.0.2.D.0.1.-.0.L.19	rust-pathfinder-v0.1.0	02	4	-10	3189	2	2	0	0
MWbo842G.11S000pO7.0.0.L.0.-.A.0.D.1E	lunatic-v0.1.0	6J	1	860	294	2	0	2	0
MWbo842G.11S000x87.0.0.D.0.-.-.0.L.1D	rust-pathfinder-v0.1.0	CQ	4	10965	36552	2	2	0	0
MWbo8460.11S000x85.0.1.D.0.-.-.0.L.1B	rust-pathfinder-v0.1.0	01	4	155	4940	2	2	0	0
MWbo84WG.11O001pO7.0.0.L.0.B.I.0.D.1G	lunatic-v0.1.0	Bo	1	1060	273	2	0	2	0
MWbo84WG.11S000pO7.0.0.D.0.B.A.0.L.1F	rust-pathfinder-v0.1.0	U9	4	980	40899	2	2	0	0
MWboA0WG.11O001pO7.0.0.D.0.J.I.0.L.1H	rust-pathfinder-v0.1.0	8l	4	536870911	2818	2	2	0	0
MWboe0A0.11S000h01.0.4.D.1000000.-.-.1.L.15	rust-pathfinder-v0.1.0	0G	4	-1135	5579	2	2	0	0
MWboe0A0.11S000x01.0.3.L.0.-.-.0.D.16	lunatic-v0.1.0	7u	1	860	336	2	0	2	0
MWboe420.11S000x01.0.3.D.0.E.-.0.L.17	rust-pathfinder-v0.1.0	09	4	-875	8089	2	2	0	0
MWboe420.11S000x81.0.2.L.0.E.-.0.D.18	lunatic-v0.1.0	IP	1	16260	299	2	0	2	0
MYbI1K04.11S01GXK0.0.3.D.1000000.-.-.1.L.r	rust-pathfinder-v0.1.0	0D	4	-370	14370	2	2	0	0
MYbI1K04.11S01GZK0.0.2.L.0.-.-.0.D.s	lunatic-v0.1.0	Bs	1	10510	322	2	0	2	0
MYbI80g0.11S010x00.0.3.D.440.7.-.2.L.11	rust-pathfinder-v0.1.0	00	4	-675	8187	2	2	0	0
MYbI80g0.11S010x01.0.2.L.0.7.-.0.D.12	lunatic-v0.1.0	9Z	1	20860	299	2	0	2	0
MYbIXG04.11S00GZK0.0.3.D.10000.N.-.1.L.t	rust-pathfinder-v0.1.0	09	4	-275	11609	2	2	0	0
MYbIXG04.11S00GZS0.0.2.L.0.N.-.0.D.u	lunatic-v0.1.0	2e	1	10010	299	2	0	2	0
MYbIe004.11S010hK0.1.2.L.G00.2.-.1.D.y	lunatic-v0.1.0	09	1	500	23	2	0	2	0
MYbIe084.11S010hK0.0.2.D.0.-.-.0.L.z	rust-pathfinder-v0.1.0	0G	4	-20	10674	2	2	0	0
MYbIe084.11S010xK0.0.1.L.0.-.-.0.D.-	lunatic-v0.1.0	2U	1	10860	308	2	0	2	0
MYbIe0A0.11S000h01.0.4.D.10G00.N.-.2.L.13	rust-pathfinder-v0.1.0	0a	4	-1210	3773	2	2	0	0
MYbIe0e0.11S010_40.0.1.L.0.B.-.0.D.10	lunatic-v0.1.0	IV	1	20360	286	2	0	2	0
MYbIe0e0.11S010x40.0.2.D.G0.B.-.1.L._	rust-pathfinder-v0.1.0	0E	4	320	8369	2	2	0	0
MYbIeG04.11S010ZK0.0.3.D.80.2.-.1.L.x	rust-pathfinder-v0.1.0	0F	4	-405	6267	2	2	0	0
MYbIfG00.11S000ZS0.0.3.D.G000.L.-.1.L.v	rust-pathfinder-v0.1.0	0O	4	-30	9279	2	2	0	0
MYbIfG00.11S010ZS0.0.2.L.0.L.-.0.D.w	lunatic-v0.1.0	Eb	1	11360	299	2	0	2	0
MeC0.41V.7.7.D.1G00.-.-.2.L.L	lunatic-v0.1.0	05	1	1000000000	33	1	1	0	0
O.4.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	00	1	500	46	1	0	1	0
O.5.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	0A	4	215	9921	1	1	0	0
O0000.40000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	00	1	500	46	1	0	1	0
O0000.40001.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	02	4	-60	16104	1	1	0	0
O0000.W0000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	00	1	500	46	1	0	1	0
O0000.W0001.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	04	4	-60	12846	1	1	0	0
O0004.40001.B.C.D.0.-.-.0.L.5	lunatic-v0.1.0	01	1	500	44	1	0	1	0
O0004.40003.B.B.L.0.-.-.0.D.6	rust-pathfinder-v0.1.0	03	4	-110	88012	1	1	0	0
O000C.40003.A.B.D.0.-.-.0.L.7	lunatic-v0.1.0	08	1	500	42	1	0	1	0
O000C.40043.A.A.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0A	4	95	19275	1	1	0	0
O000G.W0001.B.C.D.0.-.-.0.L.5	lunatic-v0.1.0	01	1	500	44	1	0	1	0
O000G.W0003.B.B.L.0.-.-.0.D.6	rust-pathfinder-v0.1.0	0B	4	55	12500	1	1	0	0
O00GC.40043.9.A.D.0.-.-.0.L.9	lunatic-v0.1.0	0H	1	850	40	1	0	1	0
O00GC.40W43.9.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	09	4	45	21428	1	1	0	0
O00OC.40W43.8.9.D.0.-.-.0.L.B	lunatic-v0.1.0	0G	1	850	38	1	0	1	0
O00OC.40m43.8.8.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0K	4	205	13557	1	1	0	0
O00WG.W0003.A.B.D.0.-.-.0.L.7	lunatic-v0.1.0	0I	1	850	42	1	0	1	0
O00WG.W1003.A.A.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0E	4	240	29725	1	1	0	0
O04WG.W1003.9.A.D.0.-.-.0.L.9	lunatic-v0.1.0	02	1	500	40	1	0	1	0
O04WG.W1007.9.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0K	4	-305	26949	1	1	0	0
O06.4QH.A.8.L.40.-.-.1.D.C	lunatic-v0.1.0	0M	1	500	38	1	0	1	0
O0610m08.MW2u0O0.6.4.D.8000000.-.-.1.L.X	lunatic-v0.1.0	0U	1	500	30	1	0	1	0
O0610m08.MX2u0O0.6.3.L.0.-.-.0.D.Y	rust-pathfinder-v0.1.0	0d	4	805	3635	1	1	0	0
O06210n.1m0060.5.9.D.800000.-.-.1.L.H	lunatic-v0.1.0	0V	1	500	34	1	0	1	0
O06210n.3m0060.5.8.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0X	4	536870911	681	1	1	0	0
O0M10o0-.60E74w0.0.1.D.8000000.-.9.1.L.n	rust-pathfinder-v0.1.0	08	4	999999950	204	1	1	0	0
O0WGO008.Z7000000.7.8.D.0.-.-.0.L.D	lunatic-v0.1.0	0d	1	850	36	1	0	1	0
O0WGO008.ZF000000.7.7.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0V	4	-655	12936	1	1	0	0
O0YGO008.ZB000000.6.8.D.4000000.-.-.1.L.F	lunatic-v0.1.0	0A	1	700	34	1	0	1	0
O0YGO008.ZB0000G0.6.7.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0c	4	590	4959	1	1	0	0
O3mm84.F03m0801.4.4.D.0.-.-.0.L.R	lunatic-v0.1.0	0k	1	500	29	1	1	0	0
O3mm84.V03m0801.4.3.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	0f	4	190	4516	1	0	1	0
O40OC.40m43.7.8.D.0.-.-.0.L.D	lunatic-v0.1.0	0D	1	850	36	1	0	1	0
O40OC.40o43.7.7.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0Y	4	355	18326	1	1	0	0
O421.2W00O00.9.A.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	0a	4	-1085	18034	1	1	0	0
O421.3W00O00.9.9.L.0.-.-.0.D.C	lunatic-v0.1.0	08	1	10000	39	1	0	1	0
O4411WG8.Am0020.5.9.D.8000000.-.-.1.L.J	lunatic-v0.1.0	0P	1	350	34	1	0	1	0
O4411WG8.Am2020.5.8.L.40000.-.-.1.D.M	rust-pathfinder-v0.1.0	0U	4	536870911	680	1	1	0	0
O4411WG8.Ao0020.5.8.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0Q	4	11395	5604	1	1	0	0
O4451WG8.Am0020.4.9.D.20000.-.-.1.L.L	lunatic-v0.1.0	0J	1	10000	33	1	0	1	0
O44WG.W1007.8.9.D.0.-.-.0.L.B	lunatic-v0.1.0	03	1	500	38	1	0	1	0
O44WG.W100F.8.8.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	05	4	-330	40124	1	1	0	0
O44Wm.W100F.7.8.D.0.-.-.0.L.D	lunatic-v0.1.0	0A	1	500	36	1	0	1	0
O44Wm.W10GF.7.7.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0C	4	-15	6878	1	1	0	0
O4511WG8.8m2020.4.9.D.200000.-.-.1.L.N	lunatic-v0.1.0	00	1	0	33	1	0	1	0
O4511WG8.8m2021.4.8.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0V	4	999999975	292	1	1	0	0
O45Wm.GW10GF.6.6.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0Q	4	345	13821	1	1	0	0
O45Wm.W10GF.6.7.D.0.-.-.0.L.F	lunatic-v0.1.0	0Y	1	850	34	1	0	1	0
O46.4OH.9.9.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	07	4	-220	15601	1	1	0	0
O461.3W00G00.8.A.D.800.-.-.1.L.D	rust-pathfinder-v0.1.0	0Y	4	-275	10816	1	1	0	0
O461.3m00G00.8.9.L.0.-.-.0.D.E	lunatic-v0.1.0	0N	1	500	38	1	0	1	0
O461.3n00G00.8.8.L.W000.-.-.1.D.G	lunatic-v0.1.0	0V	1	850	36	1	0	1	0
O461.3r00G00.8.7.L.200000.-.-.1.D.I	lunatic-v0.1.0	0X	1	700	35	1	0	1	0
O46v1n.We7m002E.1.2.L.G000000.-.-.1.D.S	rust-pathfinder-v0.1.0	0m	4	536870911	339	1	1	0	0
O4YGO008.ZB0000G0.5.7.D.0.-.-.0.L.H	lunatic-v0.1.0	07	1	500	33	1	0	1	0
O4YGO008.ZB0000I0.5.6.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0H	4	720	12428	1	1	0	0
O4YGO00A.ZB0100I0.4.5.L.W00.-.-.1.D.M	rust-pathfinder-v0.1.0	0N	4	710	12656	1	1	0	0
O4YGOW08.ZB000020.4.7.D.G0.-.-.1.L.J	lunatic-v0.1.0	0O	1	1200	31	1	0	1	0
O4YGOW08.ZB010020.4.6.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	01	4	830	5958	1	1	0	0
O4YGOW0A.ZB010020.3.6.D.0.-.-.0.L.L	lunatic-v0.1.0	0A	1	10000	30	1	0	1	0
O4YGu00A.ZB0100I0.3.5.D.0.-.-.0.L.N	lunatic-v0.1.0	08	1	850	29	1	0	1	0
O4YGu00A.ZB0100M0.3.4.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0B	4	835	6411	1	1	0	0
O4YGu00A.ZB0101M0.3.3.L.W0.-.-.1.D.Q	rust-pathfinder-v0.1.0	0F	4	600	5739	1	1	0	0
O4YGu0WA.ZB0100M0.2.4.D.0.-.-.0.L.P	lunatic-v0.1.0	0C	1	11000	27	1	0	1	0
O4YGu80A.ZB0101I0.2.4.D.40.-.-.1.L.R	lunatic-v0.1.0	0U	1	1050	26	1	0	1	0
O4YGu80A.ZB1101I0.2.3.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	0T	4	765	3951	1	1	0	0
O4Ymu80A.ZB0101I0.1.4.D.100000.-.-.1.L.T	lunatic-v0.1.0	08	1	1200	25	1	0	1	0
O4Ymu80A.ZB0101M0.1.3.L.0.-.-.0.D.U	rust-pathfinder-v0.1.0	0U	4	720	9591	1	1	0	0
O4Zmu80A.ZB0101M0.0.3.D.0.-.-.0.L.V	lunatic-v0.1.0	09	1	1200	24	1	0	1	0
O4Zmu80A.ZB0101U0.0.2.L.0.-.-.0.D.W	rust-pathfinder-v0.1.0	1o	4	1365	43966	1	1	0	0
O4ZmuO02.ZB0101w0.0.2.D.40.1.-.1.L.Z	lunatic-v0.1.0	0D	1	500	22	1	0	1	0
O4ZmuO02.ZB0103w0.0.1.L.0.1.-.0.D.a	rust-pathfinder-v0.1.0	D9	4	999999963	2642	1	1	0	0
O4ZmuO08.ZB0101-0.0.1.L.0.G.-.0.D.Y	rust-pathfinder-v0.1.0	35	4	536870911	2921	1	1	0	0
O4ZmuO08.ZB0101U0.0.2.D.0.G.-.0.L.X	lunatic-v0.1.0	0B	1	1200	23	1	0	1	0
O6.100GY0.A.A.L.W000.-.-.1.D.A	rust-pathfinder-v0.1.0	00	4	185	17884	1	1	0	0
O7.100GY0.9.A.D.0.-.-.0.L.B	lunatic-v0.1.0	0H	1	850	40	1	0	1	0
O7.100mY0.9.9.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0C	4	275	23034	1	1	0	0
O80000.2XG000.B.A.D.0.-.-.0.L.9	lunatic-v0.1.0	0K	1	850	42	3	0	3	0
O80000.2XK000.B.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0D	4	-75	14677	3	3	0	0
O801WmE.3w2E1.4.3.D.0.-.-.0.L.R	lunatic-v0.1.0	0C	1	500	28	1	0	1	0
O801WmE.3w3E1.4.2.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	0W	4	-390	16409	1	1	0	0
O80200.2XG000.A.A.D.4000.-.-.1.L.B	lunatic-v0.1.0	0H	1	500	40	3	0	3	0
O80200.2XGW00.A.9.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0K	4	130	5992	3	3	0	0
O84200.2XGW00.9.9.D.0.-.-.0.L.D	lunatic-v0.1.0	0L	1	500	39	3	0	3	0
O84200.2XOW00.9.8.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	06	4	370	9389	3	3	0	0
O84210.2XOW00.8.8.D.0.-.-.0.L.F	lunatic-v0.1.0	0N	1	500	37	3	0	3	0
O84210.2XuW00.8.7.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0e	4	11170	3855	3	3	0	0
O8421F.101tY1GW.4.2.D.0.-.-.0.L.R	lunatic-v0.1.0	0e	1	11000	27	1	1	0	0
O8421Or.W0Nm0G20.2.5.D.0.-.-.0.L.P	lunatic-v0.1.0	0k	1	11350	28	1	0	1	0
O84621F.W0Nm0W0W.2.5.D.0.-.-.0.L.N	lunatic-v0.1.0	0k	1	11350	28	1	0	1	0
O8462X7.W0Nm040W.2.5.D.0.-.-.0.L.N	lunatic-v0.1.0	0k	1	11350	28	1	0	1	0
O8610m08.MX2u0O0.5.3.D.0.-.-.0.L.Z	lunatic-v0.1.0	07	1	500	29	1	0	1	0
O8610m08.MX2u0Q0.5.2.L.0.-.-.0.D.a	rust-pathfinder-v0.1.0	02	4	536870911	461	1	1	0	0
O8610m0C.MX2u0I0.4.3.D.80.-.-.1.L.b	lunatic-v0.1.0	08	1	500	27	1	0	1	0
O8610m0C.MX2u0M0.4.2.L.0.-.-.0.D.c	rust-pathfinder-v0.1.0	09	4	999999961	238	1	1	0	0
O86210n.3m0060.4.8.D.0.-.-.0.L.J	lunatic-v0.1.0	0c	1	500	33	1	0	1	0
O86210n.43m0060.4.7.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0k	4	999999979	278	1	1	0	0
O86631W.W0G11y00.3.6.D.400000.-.-.1.L.N	lunatic-v0.1.0	0k	1	850	29	1	0	1	0
O86631W.m0G11y00.3.5.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0B	4	895	4917	1	1	0	0
O8663XW.m0G10y00.2.6.D.1000.-.-.1.L.P	lunatic-v0.1.0	0W	1	21350	28	1	0	1	0
OADWm.4mWKF.4.4.D.0.-.-.0.L.N	lunatic-v0.1.0	0Y	1	850	29	1	0	1	0
OADWm.G4mWKF.4.3.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0K	4	-355	10510	1	1	0	0
OC01WmE.1w3E1.3.3.D.20000.-.-.1.L.T	lunatic-v0.1.0	0Q	1	500	26	1	0	1	0
OC01WmE.5w3E1.3.2.L.0.-.-.0.D.U	rust-pathfinder-v0.1.0	0P	4	536870911	377	1	1	0	0
OC210WG.G43m0000.6.8.D.0.-.-.0.L.F	lunatic-v0.1.0	0l	1	850	35	1	0	1	0
OC210WG.m43m0000.6.7.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0m	4	11985	3229	1	1	0	0
OC21WmE.25w3E1.2.1.L.0.-.-.0.D.W	rust-pathfinder-v0.1.0	0k	4	999999967	206	1	1	0	0
OC21WmE.5w3E1.2.2.D.0.-.-.0.L.V	lunatic-v0.1.0	0V	1	500	25	1	0	1	0
OC4210W.G1W000U0.6.7.D.0.-.-.0.L.F	lunatic-v0.1.0	0l	1	850	34	1	0	1	0
OC4210W.m1W000U0.6.6.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0m	4	11775	3132	1	1	0	0
OC7Y1.110WG9-.4.3.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0T	4	700	3291	1	0	1	0
OC7Y1.11WWG9-.4.2.L.0.-.-.0.D.Q	lunatic-v0.1.0	0Z	1	850	27	1	1	0	0
OEDWm.G4mWKF.3.3.D.0.-.-.0.L.P	lunatic-v0.1.0	0I	1	15900	27	1	0	1	0
OEDWm.G4nWKF.3.2.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0W	4	385	5142	1	1	0	0
OO84210.W02XuW00.6.6.D.0.-.-.0.L.J	lunatic-v0.1.0	0k	1	850	33	3	0	3	0
OO84210.m02XuW00.6.5.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0c	4	10515	4373	3	3	0	0
OWGWm050.1b1W08000.5.7.D.0.-.-.0.L.L	lunatic-v0.1.0	0b	1	500	33	1	1	0	0
OWGWm050.1b3W08000.5.6.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0E	4	-110	8758	1	0	1	0
OWGWm050.1b3W08020.5.5.L.400.-.-.1.D.O	rust-pathfinder-v0.1.0	09	4	-590	13323	1	0	1	0
OWGWm0D0.1b3W08020.4.5.D.0.-.-.0.L.P	lunatic-v0.1.0	0c	1	500	30	1	1	0	0
OWGWm0D0.1b7W08020.4.4.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0U	4	-350	12006	1	0	1	0
OWGWm450.1b3W08000.4.6.D.0.-.-.0.L.N	lunatic-v0.1.0	07	1	10000	31	1	1	0	0
OWHWm0D0.1b7W08020.3.4.D.0.-.-.0.L.R	lunatic-v0.1.0	0d	1	15900	28	1	1	0	0
OWHWm0D0.1bFW08020.3.3.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	0V	4	645	3795	1	0	1	0
OWJWm0D0.1bBW08020.2.4.D.4000000.-.-.1.L.T	lunatic-v0.1.0	0e	1	500	26	1	1	0	0
